1.7035175879e+00 8.4590395204e+00
1.7336683417e+00 8.6361374874e+00
1.7638190955e+00 8.8378274158e+00
1.7939698492e+00 9.0709764396e+00
1.8241206030e+00 9.3457604782e+00
1.8542713568e+00 9.6781871190e+00
1.8844221106e+00 1.0095592878e+01
1.9145728643e+00 1.0650650769e+01
1.9447236181e+00 1.1467087367e+01
1.9748743719e+00 1.2981961198e+01
2.0050251256e+00 1.6046144626e+01
2.0351758794e+00 1.2150818786e+01
2.0653266332e+00 1.0857549345e+01
2.0954773869e+00 1.0051295851e+01
2.1256281407e+00 9.4605541307e+00
2.1557788945e+00 8.9925901790e+00
2.1859296482e+00 8.6043270084e+00
2.2160804020e+00 8.2721624039e+00
2.2462311558e+00 7.9817305242e+00
2.2763819095e+00 7.7236212410e+00
2.3065326633e+00 7.4913262006e+00
2.3366834171e+00 7.2801511149e+00
2.3668341709e+00 7.0865951259e+00
2.3969849246e+00 6.9079753125e+00
2.4271356784e+00 6.7421885050e+00
2.4572864322e+00 6.5875541773e+00
2.4874371859e+00 6.4427073596e+00
2.5175879397e+00 6.3065235721e+00
2.5477386935e+00 6.1780649184e+00
2.5778894472e+00 6.0565405476e+00
2.6080402010e+00 5.9412771134e+00
2.6381909548e+00 5.8316963335e+00
2.6683417085e+00 5.7272976929e+00
2.6984924623e+00 5.6276449319e+00
2.7286432161e+00 5.5323553651e+00
2.7587939698e+00 5.4410913455e+00
2.7889447236e+00 5.3535533754e+00
2.8190954774e+00 5.2694744950e+00
2.8492462312e+00 5.1886156740e+00
2.8793969849e+00 5.1107619971e+00
2.9095477387e+00 5.0357194852e+00
2.9396984925e+00 4.9633124267e+00
2.9698492462e+00 4.8933811255e+00
3.0000000000e+00 4.8257799880e+00
