-5.2631578947e-01 -5.2631578947e-01 1.0606601718e-01 1.0606601718e-01
-5.2631578947e-01 -3.1578947368e-01 1.2991358256e-01 7.4983071864e-02
-5.2631578947e-01 -1.0526315789e-01 1.4731776797e-01 2.8239604124e-02
-5.2631578947e-01 1.0526315789e-01 1.4731776797e-01 -2.8239604124e-02
-5.2631578947e-01 3.1578947368e-01 1.2991358256e-01 -7.4983071864e-02
-5.2631578947e-01 5.2631578947e-01 1.0606601718e-01 -1.0606601718e-01
-5.2631578947e-01 7.3684210526e-01 1.3279690964e-01 -6.9749414260e-02
-5.2631578947e-01 9.4736842105e-01 -1.4382073161e-01 4.2609824692e-02
-5.2631578947e-01 1.1578947368e+00 -5.1427039992e-02 1.4090869227e-01
-5.2631578947e-01 1.3684210526e+00 -4.9741904344e-02 1.4151234205e-01
-5.2631578947e-01 1.5789473684e+00 -4.5086988022e-02 1.4306349468e-01
-5.2631578947e-01 1.7894736842e+00 -4.0788984409e-02 1.4434770089e-01

-3.1578947368e-01 -1.7894736842e+00 -2.4865482310e-02 -1.4792466931e-01
-3.1578947368e-01 -1.5789473684e+00 -2.7403998150e-02 -1.4747549249e-01
-3.1578947368e-01 -1.3684210526e+00 -2.9543155035e-02 -1.4706189850e-01
-3.1578947368e-01 -1.1578947368e+00 -1.4706493112e-02 -1.4927732266e-01
-3.1578947368e-01 -9.4736842105e-01 -1.2457073669e-01 -8.3559150077e-02
-3.1578947368e-01 -7.3684210526e-01 2.3705388227e-02 1.4811500454e-01
-3.1578947368e-01 -5.2631578947e-01 7.4983071864e-02 1.2991358256e-01
-3.1578947368e-01 -3.1578947368e-01 1.0606601718e-01 1.0606601718e-01
-3.1578947368e-01 -1.0526315789e-01 1.4242414973e-01 4.7067627663e-02
-3.1578947368e-01 1.0526315789e-01 1.4242414973e-01 -4.7067627663e-02
-3.1578947368e-01 3.1578947368e-01 1.0606601718e-01 -1.0606601718e-01
-3.1578947368e-01 5.2631578947e-01 7.4983071864e-02 -1.2991358256e-01
-3.1578947368e-01 7.3684210526e-01 2.3705388227e-02 -1.4811500454e-01
