-3.0000000000e+00 2.1565156475e+00
-2.9698492462e+00 2.1797799710e+00
-2.9396984925e+00 2.2035684960e+00
-2.9095477387e+00 2.2278997436e+00
-2.8793969849e+00 2.2527931469e+00
-2.8492462312e+00 2.2782691098e+00
-2.8190954774e+00 2.3043490708e+00
-2.7889447236e+00 2.3310555706e+00
-2.7587939698e+00 2.3584123272e+00
-2.7286432161e+00 2.3864443163e+00
-2.6984924623e+00 2.4151778583e+00
-2.6683417085e+00 2.4446407138e+00
-2.6381909548e+00 2.4748621872e+00
-2.6080402010e+00 2.5058732392e+00
-2.5778894472e+00 2.5377066104e+00
-2.5477386935e+00 2.5703969564e+00
-2.5175879397e+00 2.6039809950e+00
-2.4874371859e+00 2.6384976692e+00
-2.4572864322e+00 2.6739883247e+00
-2.4271356784e+00 2.7104969070e+00
-2.3969849246e+00 2.7480701781e+00
-2.3668341709e+00 2.7867579557e+00
-2.3366834171e+00 2.8266133797e+00
-2.3065326633e+00 2.8676932066e+00
-2.2763819095e+00 2.9100581379e+00
-2.2462311558e+00 2.9537731871e+00
-2.2160804020e+00 2.9989080887e+00
-2.1859296482e+00 3.0455377583e+00
-2.1557788945e+00 3.0937428096e+00
-2.1256281407e+00 3.1436101367e+00
-2.0954773869e+00 3.1952335742e+00
-2.0653266332e+00 3.2487146455e+00
-2.0351758794e+00 3.3041634150e+00
-2.0050251256e+00 3.3616994625e+00
-1.9748743719e+00 3.4214530007e+00
-1.9447236181e+00 3.4835661627e+00
-1.9145728643e+00 3.5481944918e+00
-1.8844221106e+00 3.6155086720e+00
-1.8542713568e+00 3.6856965500e+00
-1.8241206030e+00 3.7589655083e+00
-1.7939698492e+00 3.8355452672e+00
-1.7638190955e+00 3.9156912116e+00
-1.7336683417e+00 3.9996883688e+00
-1.7035175879e+00 4.0878561951e+00
-1.6733668342e+00 4.1805543810e+00
-1.6432160804e+00 4.2781899484e+00
-1.6130653266e+00 4.3812260061e+00
-1.5829145729e+00 4.4901926536e+00
-1.5527638191e+00 4.6057007084e+00
-1.5226130653e+00 4.7284591904e+00
-1.4924623116e+00 4.8592978813e+00
-1.4623115578e+00 4.9991968567e+00
-1.4321608040e+00 5.1493257734e+00
-1.4020100503e+00 5.3110970949e+00
-1.3718592965e+00 5.4862397034e+00
-1.3417085427e+00 5.6769031418e+00
-1.3115577889e+00 5.8858093223e+00
-1.2814070352e+00 6.1164804937e+00
-1.2512562814e+00 6.3735950578e+00
-1.2211055276e+00 6.6635689837e+00
-1.1909547739e+00 6.9955610905e+00
-1.1608040201e+00 7.3833401798e+00
-1.1306532663e+00 7.8490945275e+00
-1.1005025126e+00 8.4322808114e+00
-1.0703517588e+00 9.2145671770e+00
-1.0402010050e+00 1.0417845536e+01
-1.0100502513e+00 1.3302424457e+01
-9.7989949749e-01 1.2074308116e+01
-9.4974874372e-01 1.0350844534e+01
-9.1959798995e-01 9.5034246105e+00
-8.8944723618e-01 8.9499321896e+00
-8.5929648241e-01 8.5448546176e+00
-8.2914572864e-01 8.2292608916e+00
-7.9899497487e-01 7.9734452146e+00
-7.6884422111e-01 7.7603559661e+00
-7.3869346734e-01 7.5793149855e+00
-7.0854271357e-01 7.4232028557e+00
-6.7839195980e-01 7.2870427571e+00
-6.4824120603e-01 7.1672244758e+00
-6.1809045226e-01 7.0610502457e+00
-5.8793969849e-01 6.9664546279e+00
-5.5778894472e-01 6.8818241734e+00
-5.2763819095e-01 6.8058771103e+00
-4.9748743719e-01 6.7375806230e+00
-4.6733668342e-01 6.6760924941e+00
-4.3718592965e-01 6.6207190089e+00
-4.0703517588e-01 6.5708840000e+00
-3.7688442211e-01 6.5261056974e+00
-3.4673366834e-01 6.4859791639e+00
-3.1658291457e-01 6.4501627961e+00
-2.8643216080e-01 6.4183678406e+00
-2.5628140704e-01 6.3903501791e+00
-2.2613065327e-01 6.3659038467e+00
-1.9597989950e-01 6.3448558958e+00
-1.6582914573e-01 6.3270623183e+00
-1.3567839196e-01 6.3124048149e+00
-1.0552763819e-01 6.3007882532e+00
-7.5376884422e-02 6.2921386970e+00
-4.5226130653e-02 6.2864019204e+00
-1.5075376884e-02 6.2835423430e+00
1.5075376884e-02 6.2835423430e+00
4.5226130653e-02 6.2864019204e+00
7.5376884422e-02 6.2921386970e+00
1.0552763819e-01 6.3007882532e+00
1.3567839196e-01 6.3124048149e+00
1.6582914573e-01 6.3270623183e+00
1.9597989950e-01 6.3448558958e+00
2.2613065327e-01 6.3659038467e+00
2.5628140704e-01 6.3903501791e+00
2.8643216080e-01 6.4183678406e+00
3.1658291457e-01 6.4501627961e+00
3.4673366834e-01 6.4859791639e+00
3.7688442211e-01 6.5261056974e+00
4.0703517588e-01 6.5708840000e+00
4.3718592965e-01 6.6207190089e+00
4.6733668342e-01 6.6760924941e+00
4.9748743719e-01 6.7375806230e+00
5.2763819095e-01 6.8058771103e+00
5.5778894472e-01 6.8818241734e+00
5.8793969849e-01 6.9664546279e+00
6.1809045226e-01 7.0610502457e+00
6.4824120603e-01 7.1672244758e+00
6.7839195980e-01 7.2870427571e+00
7.0854271357e-01 7.4232028557e+00
7.3869346734e-01 7.5793149855e+00
7.6884422111e-01 7.7603559661e+00
7.9899497487e-01 7.9734452146e+00
8.2914572864e-01 8.2292608916e+00
8.5929648241e-01 8.5448546176e+00
8.8944723618e-01 8.9499321896e+00
9.1959798995e-01 9.5034246105e+00
9.4974874372e-01 1.0350844534e+01
9.7989949749e-01 1.2074308116e+01
1.0100502513e+00 1.3302424457e+01
1.0402010050e+00 1.0417845536e+01
1.0703517588e+00 9.2145671770e+00
1.1005025126e+00 8.4322808114e+00
1.1306532663e+00 7.8490945275e+00
1.1608040201e+00 7.3833401798e+00
1.1909547739e+00 6.9955610905e+00
1.2211055276e+00 6.6635689837e+00
1.2512562814e+00 6.3735950578e+00
1.2814070352e+00 6.1164804937e+00
1.3115577889e+00 5.8858093223e+00
1.3417085427e+00 5.6769031418e+00
1.3718592965e+00 5.4862397034e+00
1.4020100503e+00 5.3110970949e+00
1.4321608040e+00 5.1493257734e+00
1.4623115578e+00 4.9991968567e+00
1.4924623116e+00 4.8592978813e+00
1.5226130653e+00 4.7284591904e+00
1.5527638191e+00 4.6057007084e+00
1.5829145729e+00 4.4901926536e+00
1.6130653266e+00 4.3812260061e+00
1.6432160804e+00 4.2781899484e+00
1.6733668342e+00 4.1805543810e+00
1.7035175879e+00 4.0878561951e+00
1.7336683417e+00 3.9996883688e+00
1.7638190955e+00 3.9156912116e+00
1.7939698492e+00 3.8355452672e+00
1.8241206030e+00 3.7589655083e+00
1.8542713568e+00 3.6856965500e+00
