-3.0000000000e+00 -3.0000000000e+00 7.4307188515e-01
-3.0000000000e+00 -2.9393939394e+00 7.5066902188e-01
-3.0000000000e+00 -2.8787878788e+00 7.5834169325e-01
-3.0000000000e+00 -2.8181818182e+00 7.6608716937e-01
-3.0000000000e+00 -2.7575757576e+00 7.7390237373e-01
-3.0000000000e+00 -2.6969696970e+00 7.8178386118e-01
-3.0000000000e+00 -2.6363636364e+00 7.8972779539e-01
-3.0000000000e+00 -2.5757575758e+00 7.9772992597e-01
-3.0000000000e+00 -2.5151515152e+00 8.0578556546e-01
-3.0000000000e+00 -2.4545454545e+00 8.1388956614e-01
-3.0000000000e+00 -2.3939393939e+00 8.2203629718e-01
-3.0000000000e+00 -2.3333333333e+00 8.3021962211e-01
-3.0000000000e+00 -2.2727272727e+00 8.3843287698e-01
-3.0000000000e+00 -2.2121212121e+00 8.4666884950e-01
-3.0000000000e+00 -2.1515151515e+00 8.5491975956e-01
-3.0000000000e+00 -2.0909090909e+00 8.6317724135e-01
-3.0000000000e+00 -2.0303030303e+00 8.7143232766e-01
-3.0000000000e+00 -1.9696969697e+00 8.7967543668e-01
-3.0000000000e+00 -1.9090909091e+00 8.8789636188e-01
-3.0000000000e+00 -1.8484848485e+00 8.9608426536e-01
-3.0000000000e+00 -1.7878787879e+00 9.0422767531e-01
-3.0000000000e+00 -1.7272727273e+00 9.1231448809e-01
-3.0000000000e+00 -1.6666666667e+00 9.2033197542e-01
-3.0000000000e+00 -1.6060606061e+00 9.2826679740e-01
-3.0000000000e+00 -1.5454545455e+00 9.3610502173e-01
-3.0000000000e+00 -1.4848484848e+00 9.4383214981e-01
-3.0000000000e+00 -1.4242424242e+00 9.5143315011e-01
-3.0000000000e+00 -1.3636363636e+00 9.5889249926e-01
-3.0000000000e+00 -1.3030303030e+00 9.6619423126e-01
-3.0000000000e+00 -1.2424242424e+00 9.7332199503e-01
-3.0000000000e+00 -1.1818181818e+00 9.8025912048e-01
-3.0000000000e+00 -1.1212121212e+00 9.8698869308e-01
-3.0000000000e+00 -1.0606060606e+00 9.9349363686e-01
-3.0000000000e+00 -1.0000000000e+00 9.9975680548e-01
-3.0000000000e+00 -9.3939393939e-01 1.0057610809e+00
-3.0000000000e+00 -8.7878787879e-01 1.0114894792e+00
-3.0000000000e+00 -8.1818181818e-01 1.0169252619e+00
-3.0000000000e+00 -7.5757575758e-01 1.0220520533e+00
-3.0000000000e+00 -6.9696969697e-01 1.0268539602e+00
-3.0000000000e+00 -6.3636363636e-01 1.0313156954e+00
-3.0000000000e+00 -5.7575757576e-01 1.0354227007e+00
-3.0000000000e+00 -5.1515151515e-01 1.0391612694e+00
-3.0000000000e+00 -4.5454545455e-01 1.0425186659e+00
-3.0000000000e+00 -3.9393939394e-01 1.0454832404e+00
-3.0000000000e+00 -3.3333333333e-01 1.0480445370e+00
-3.0000000000e+00 -2.7272727273e-01 1.0501933931e+00
-3.0000000000e+00 -2.1212121212e-01 1.0519220282e+00
-3.0000000000e+00 -1.5151515152e-01 1.0532241216e+00
-3.0000000000e+00 -9.0909090909e-02 1.0540948751e+00
-3.0000000000e+00 -3.0303030303e-02 1.0545310627e+00
-3.0000000000e+00 3.0303030303e-02 1.0545310627e+00
-3.0000000000e+00 9.0909090909e-02 1.0540948751e+00
-3.0000000000e+00 1.5151515152e-01 1.0532241216e+00
-3.0000000000e+00 2.1212121212e-01 1.0519220282e+00
-3.0000000000e+00 2.7272727273e-01 1.0501933931e+00
-3.0000000000e+00 3.3333333333e-01 1.0480445370e+00
-3.0000000000e+00 3.9393939394e-01 1.0454832404e+00
-3.0000000000e+00 4.5454545455e-01 1.0425186659e+00
-3.0000000000e+00 5.1515151515e-01 1.0391612694e+00
-3.0000000000e+00 5.7575757576e-01 1.0354227007e+00
-3.0000000000e+00 6.3636363636e-01 1.0313156954e+00
-3.0000000000e+00 6.9696969697e-01 1.0268539602e+00
-3.0000000000e+00 7.5757575758e-01 1.0220520533e+00
-3.0000000000e+00 8.1818181818e-01 1.0169252619e+00
-3.0000000000e+00 8.7878787879e-01 1.0114894792e+00
-3.0000000000e+00 9.3939393939e-01 1.0057610809e+00
-3.0000000000e+00 1.0000000000e+00 9.9975680548e-01
-3.0000000000e+00 1.0606060606e+00 9.9349363686e-01
-3.0000000000e+00 1.1212121212e+00 9.8698869308e-01
-3.0000000000e+00 1.1818181818e+00 9.8025912048e-01
-3.0000000000e+00 1.2424242424e+00 9.7332199503e-01
-3.0000000000e+00 1.3030303030e+00 9.6619423126e-01
-3.0000000000e+00 1.3636363636e+00 9.5889249926e-01
-3.0000000000e+00 1.4242424242e+00 9.5143315011e-01
-3.0000000000e+00 1.4848484848e+00 9.4383214981e-01
-3.0000000000e+00 1.5454545455e+00 9.3610502173e-01
-3.0000000000e+00 1.6060606061e+00 9.2826679740e-01
-3.0000000000e+00 1.6666666667e+00 9.2033197542e-01
-3.0000000000e+00 1.7272727273e+00 9.1231448809e-01
-3.0000000000e+00 1.7878787879e+00 9.0422767531e-01
-3.0000000000e+00 1.8484848485e+00 8.9608426536e-01
-3.0000000000e+00 1.9090909091e+00 8.8789636188e-01
-3.0000000000e+00 1.9696969697e+00 8.7967543668e-01
-3.0000000000e+00 2.0303030303e+00 8.7143232766e-01
-3.0000000000e+00 2.0909090909e+00 8.6317724135e-01
-3.0000000000e+00 2.1515151515e+00 8.5491975956e-01
-3.0000000000e+00 2.2121212121e+00 8.4666884950e-01
-3.0000000000e+00 2.2727272727e+00 8.3843287698e-01
-3.0000000000e+00 2.3333333333e+00 8.3021962211e-01
-3.0000000000e+00 2.3939393939e+00 8.2203629718e-01
-3.0000000000e+00 2.4545454545e+00 8.1388956614e-01
-3.0000000000e+00 2.5151515152e+00 8.0578556546e-01
-3.0000000000e+00 2.5757575758e+00 7.9772992597e-01
-3.0000000000e+00 2.6363636364e+00 7.8972779539e-01
-3.0000000000e+00 2.6969696970e+00 7.8178386118e-01
-3.0000000000e+00 2.7575757576e+00 7.7390237373e-01
-3.0000000000e+00 2.8181818182e+00 7.6608716937e-01
-3.0000000000e+00 2.8787878788e+00 7.5834169325e-01
-3.0000000000e+00 2.9393939394e+00 7.5066902188e-01
-3.0000000000e+00 3.0000000000e+00 7.4307188515e-01

-2.9393939394e+00 -3.0000000000e+00 7.5066902188e-01
-2.9393939394e+00 -2.9393939394e+00 7.5850405184e-01
-2.9393939394e+00 -2.8787878788e+00 7.6642205046e-01
-2.9393939394e+00 -2.8181818182e+00 7.7442040674e-01
-2.9393939394e+00 -2.7575757576e+00 7.8249614889e-01
-2.9393939394e+00 -2.6969696970e+00 7.9064592008e-01
-2.9393939394e+00 -2.6363636364e+00 7.9886595339e-01
-2.9393939394e+00 -2.5757575758e+00 8.0715204632e-01
-2.9393939394e+00 -2.5151515152e+00 8.1549953489e-01
-2.9393939394e+00 -2.4545454545e+00 8.2390326748e-01
-2.9393939394e+00 -2.3939393939e+00 8.3235757869e-01
-2.9393939394e+00 -2.3333333333e+00 8.4085626344e-01
-2.9393939394e+00 -2.2727272727e+00 8.4939255161e-01
-2.9393939394e+00 -2.2121212121e+00 8.5795908347e-01
-2.9393939394e+00 -2.1515151515e+00 8.6654788636e-01
-2.9393939394e+00 -2.0909090909e+00 8.7515035299e-01
-2.9393939394e+00 -2.0303030303e+00 8.8375722177e-01
-2.9393939394e+00 -1.9696969697e+00 8.9235855979e-01
-2.9393939394e+00 -1.9090909091e+00 9.0094374874e-01
-2.9393939394e+00 -1.8484848485e+00 9.0950147468e-01
-2.9393939394e+00 -1.7878787879e+00 9.1801972195e-01
-2.9393939394e+00 -1.7272727273e+00 9.2648577207e-01
-2.9393939394e+00 -1.6666666667e+00 9.3488620820e-01
-2.9393939394e+00 -1.6060606061e+00 9.4320692578e-01
-2.9393939394e+00 -1.5454545455e+00 9.5143315011e-01
-2.9393939394e+00 -1.4848484848e+00 9.5954946146e-01
-2.9393939394e+00 -1.4242424242e+00 9.6753982828e-01
-2.9393939394e+00 -1.3636363636e+00 9.7538764914e-01
-2.9393939394e+00 -1.3030303030e+00 9.8307580375e-01
-2.9393939394e+00 -1.2424242424e+00 9.9058671357e-01
-2.9393939394e+00 -1.1818181818e+00 9.9790241219e-01
-2.9393939394e+00 -1.1212121212e+00 1.0050046255e+00
-2.9393939394e+00 -1.0606060606e+00 1.0118748617e+00
-2.9393939394e+00 -1.0000000000e+00 1.0184945109e+00
-2.9393939394e+00 -9.3939393939e-01 1.0248449536e+00
-2.9393939394e+00 -8.7878787879e-01 1.0309076777e+00
-2.9393939394e+00 -8.1818181818e-01 1.0366644029e+00
-2.9393939394e+00 -7.5757575758e-01 1.0420972108e+00
-2.9393939394e+00 -6.9696969697e-01 1.0471886808e+00
-2.9393939394e+00 -6.3636363636e-01 1.0519220282e+00
-2.9393939394e+00 -5.7575757576e-01 1.0562812440e+00
-2.9393939394e+00 -5.1515151515e-01 1.0602512339e+00
-2.9393939394e+00 -4.5454545455e-01 1.0638179548e+00
-2.9393939394e+00 -3.9393939394e-01 1.0669685455e+00
-2.9393939394e+00 -3.3333333333e-01 1.0696914506e+00
-2.9393939394e+00 -2.7272727273e-01 1.0719765347e+00
-2.9393939394e+00 -2.1212121212e-01 1.0738151846e+00
-2.9393939394e+00 -1.5151515152e-01 1.0752003983e+00
-2.9393939394e+00 -9.0909090909e-02 1.0761268582e+00
-2.9393939394e+00 -3.0303030303e-02 1.0765909872e+00
-2.9393939394e+00 3.0303030303e-02 1.0765909872e+00
-2.9393939394e+00 9.0909090909e-02 1.0761268582e+00
-2.9393939394e+00 1.5151515152e-01 1.0752003983e+00
-2.9393939394e+00 2.1212121212e-01 1.0738151846e+00
-2.9393939394e+00 2.7272727273e-01 1.0719765347e+00
-2.9393939394e+00 3.3333333333e-01 1.0696914506e+00
-2.9393939394e+00 3.9393939394e-01 1.0669685455e+00
-2.9393939394e+00 4.5454545455e-01 1.0638179548e+00
-2.9393939394e+00 5.1515151515e-01 1.0602512339e+00
-2.9393939394e+00 5.7575757576e-01 1.0562812440e+00
-2.9393939394e+00 6.3636363636e-01 1.0519220282e+00
-2.9393939394e+00 6.9696969697e-01 1.0471886808e+00
-2.9393939394e+00 7.5757575758e-01 1.0420972108e+00
-2.9393939394e+00 8.1818181818e-01 1.0366644029e+00
-2.9393939394e+00 8.7878787879e-01 1.0309076777e+00
-2.9393939394e+00 9.3939393939e-01 1.0248449536e+00
-2.9393939394e+00 1.0000000000e+00 1.0184945109e+00
-2.9393939394e+00 1.0606060606e+00 1.0118748617e+00
-2.9393939394e+00 1.1212121212e+00 1.0050046255e+00
-2.9393939394e+00 1.1818181818e+00 9.9790241219e-01
-2.9393939394e+00 1.2424242424e+00 9.9058671357e-01
-2.9393939394e+00 1.3030303030e+00 9.8307580375e-01
-2.9393939394e+00 1.3636363636e+00 9.7538764914e-01
-2.9393939394e+00 1.4242424242e+00 9.6753982828e-01
-2.9393939394e+00 1.4848484848e+00 9.5954946146e-01
-2.9393939394e+00 1.5454545455e+00 9.5143315011e-01
-2.9393939394e+00 1.6060606061e+00 9.4320692578e-01
-2.9393939394e+00 1.6666666667e+00 9.3488620820e-01
-2.9393939394e+00 1.7272727273e+00 9.2648577207e-01
-2.9393939394e+00 1.7878787879e+00 9.1801972195e-01
-2.9393939394e+00 1.8484848485e+00 9.0950147468e-01
-2.9393939394e+00 1.9090909091e+00 9.0094374874e-01
-2.9393939394e+00 1.9696969697e+00 8.9235855979e-01
-2.9393939394e+00 2.0303030303e+00 8.8375722177e-01
-2.9393939394e+00 2.0909090909e+00 8.7515035299e-01
-2.9393939394e+00 2.1515151515e+00 8.6654788636e-01
-2.9393939394e+00 2.2121212121e+00 8.5795908347e-01
-2.9393939394e+00 2.2727272727e+00 8.4939255161e-01
-2.9393939394e+00 2.3333333333e+00 8.4085626344e-01
-2.9393939394e+00 2.3939393939e+00 8.3235757869e-01
-2.9393939394e+00 2.4545454545e+00 8.2390326748e-01
-2.9393939394e+00 2.5151515152e+00 8.1549953489e-01
